16,0,0,4.06E-06,7.98E-05,,,
32,0,0,7.55E-06,8.24E-05,,,
64,0,0,1.13E-05,6.83E-05,,,
128,0,0,3.42E-05,0.000112128,,,
256,0,0,4.59E-05,0.000101843,,,
512,0,0,0.0001581,0.000237933,,,
1024,0,0,0.000209204,0.000270802,,,
2048,0,0,0.000629939,0.000729267,,,
4096,0,0,0.001000849,0.001090112,,,
8192,0,0,0.002517986,0.002678803,,,
16384,0,0,0.004198776,0.004369912,,,
32768,0,0,0.010489089,0.010803424,,,
65536,0,0,0.018418284,0.01895278,,,
131072,0,0,0.040413759,0.041444895,,,
16,0,1,2.85E-06,5.30E-05,,,
32,0,1,4.65E-06,5.48E-05,,,
64,0,1,9.74E-06,6.15E-05,,,
128,0,1,2.21E-05,8.40E-05,,,
256,0,1,4.36E-05,9.55E-05,,,
512,0,1,0.000110919,0.000168943,,,
1024,0,1,0.000203811,0.000263922,,,
2048,0,1,0.000454608,0.000527667,,,
4096,0,1,0.000901039,0.000980858,,,
8192,0,1,0.002174996,0.002283271,,,
16384,0,1,0.004217745,0.004379007,,,
32768,0,1,0.009502942,0.009789306,,,
65536,0,1,0.01652573,0.017038892,,,
131072,0,1,0.037381735,0.038336878,,,
16,0,2,2.37E-06,4.75E-05,,,
32,0,2,4.60E-06,5.38E-05,,,
64,0,2,9.17E-06,6.36E-05,,,
128,0,2,3.03E-05,8.95E-05,,,
256,0,2,4.76E-05,0.000101719,,,
512,0,2,0.000102633,0.000163946,,,
1024,0,2,0.000184518,0.000242635,,,
2048,0,2,0.000475009,0.000547654,,,
4096,0,2,0.001001521,0.001085408,,,
8192,0,2,0.001908006,0.002015956,,,
16384,0,2,0.00453709,0.004705789,,,
32768,0,2,0.008117549,0.008376051,,,
65536,0,2,0.019296355,0.019820788,,,
131072,0,2,0.034071631,0.034933939,,,
16,0,3,2.81E-06,5.32E-05,,,
32,0,3,4.35E-06,5.08E-05,,,
64,0,3,1.08E-05,6.07E-05,,,
128,0,3,2.23E-05,7.00E-05,,,
256,0,3,4.63E-05,0.000100382,,,
512,0,3,9.54E-05,0.000149653,,,
1024,0,3,0.000202703,0.000269481,,,
2048,0,3,0.000422883,0.000488622,,,
4096,0,3,0.000974213,0.001064236,,,
8192,0,3,0.001911711,0.002030452,,,
16384,0,3,0.004282905,0.004453975,,,
32768,0,3,0.008425561,0.008688843,,,
65536,0,3,0.016963825,0.017478844,,,
131072,0,3,0.033231581,0.034062479,,,
16,0,4,3.04E-06,5.91E-05,,,
32,0,4,4.11E-06,5.10E-05,,,
64,0,4,2.38E-05,7.98E-05,,,
128,0,4,2.02E-05,6.89E-05,,,
256,0,4,5.61E-05,0.00011189,,,
512,0,4,9.32E-05,0.000147053,,,
1024,0,4,0.000260265,0.000350792,,,
2048,0,4,0.000390611,0.00045317,,,
4096,0,4,0.001092101,0.001189212,,,
8192,0,4,0.001807773,0.001915726,,,
16384,0,4,0.004723435,0.004905658,,,
32768,0,4,0.008015359,0.008268613,,,
65536,0,4,0.017685075,0.018224066,,,
131072,0,4,0.033783588,0.03469266,,,
